floorNumber_start,paintingId,user_id,duration_seconds,painting_name,artist,date,art_knowledge,art_involvement,visit_rate
1,1_0985,User_40,32.01,Les jours heureux/L'enfant endormi ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0987,User_40,2.74,Les jours heureux/L'enfant couronné de fleurs ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0983,User_40,52.06,Ophélie,Jules Bastien-Lepage,1881,General level,No involvement,A few times a year
1,1_0976,User_40,3.6,Soir de 14 juillet,Charles Wittman,1910,General level,No involvement,A few times a year
1,1_5781,User_40,4.59,"Les cinquante-trois relais de Tôkaidô, station 50 : Tsuchiyama",Utagawa Hiroshige,1831 - 1834,General level,No involvement,A few times a year
1,1_5911,User_40,27.77,Gitane,Aimé-Nicolas Morot,Before 1913,General level,No involvement,A few times a year
1,1_5913,User_40,24.76,Nurmahal,Victor Prouvé,1886,General level,No involvement,A few times a year
1,1_5915,User_40,18.7,Restaurant en plein vent à Ain-Sefra,Marie-Aimée-Eliane Lucas-Robiquet,Second half of the 19th century - First half of the 20th century,General level,No involvement,A few times a year
1,1_5917,User_40,17.59,Repos d'Arabes,Charles-Théodore Frère,1848,General level,No involvement,A few times a year
1,1_0078,User_40,40.27,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_5907,User_40,12.03,Roméo et Juliette,German von Bohn,1850,General level,No involvement,A few times a year
1,1_0074,User_40,1.8,Médée,Henri Klagmann,1868,General level,No involvement,A few times a year
1,1_5894,User_40,2.08,Paysanne italienne et son enfant,Louis-Stanislas Faivre-Duffer,1846,General level,No involvement,A few times a year
1,1_0074,User_40,20.29,Médée,Henri Klagmann,1868,General level,No involvement,A few times a year
1,1_0141,User_40,41.93,Anne et Jehanne,Laura Leroux-Revault,Circa 1894,General level,No involvement,A few times a year
1,1_0178,User_40,11.09,L'Ivresse de Silène,Carle Van Loo,1747,General level,No involvement,A few times a year
1,1_5872,User_40,3.42,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,General level,No involvement,A few times a year
1,1_0311,User_40,29.06,Le Déjeuner de poisson,Jacob Fopsen Van Es,Before 1640,General level,No involvement,A few times a year
1,1_0368,User_40,5.06,L'Annonciation,Federico Barocci,Circa 1596-1612,General level,No involvement,A few times a year
0,0_0668,User_41,4.97,Le Grand Char,Frédéric Coché,2010,General level,No involvement,A few times a year
0,0_0670,User_41,1325.07,Anamorphose,Frédéric Coché,2010,General level,No involvement,A few times a year
0,0_0675,User_41,1.83,La blonde,André Derain,1928,General level,No involvement,A few times a year
0,0_0696,User_41,3.66,Les dieux marins,Alfred Manessier,1935,General level,No involvement,A few times a year
0,0_0749,User_41,26.07,Sous la lampe,Henri Lebasque,1904,General level,No involvement,A few times a year
0,0_0751,User_41,20.9,Le déjeuner des enfants,Pierre Bonnard,Circa 1897,General level,No involvement,A few times a year
0,0_0753,User_41,2.34,Le Bénédicité,Henri Royer,1899,General level,No involvement,A few times a year
0,0_0757,User_41,27.11,La Cueillette des pommes,Ker-Xavier Roussel,Circa 1915-1917,General level,No involvement,A few times a year
0,0_0765,User_41,0.57,L'enlèvement de Psyché par Zéphyr,Maurice Denis,1907-1908,General level,No involvement,A few times a year
0,0_0767,User_41,7.57,L'amour surprend Psyché,Maurice Denis,1907-1908,General level,No involvement,A few times a year
0,0_0761,User_41,4.83,La punition de Psyché,Maurice Denis,1907-1908,General level,No involvement,A few times a year
0,0_0759,User_41,22.0,Le pardon de l'Hymen,Maurice Denis,Circa 1907-1908,General level,No involvement,A few times a year
0,0_0861,User_41,77.44,La Toussaint,Emile Friant,1888,General level,No involvement,A few times a year
0,0_0869,User_41,59.94,La douleur,Emile Friant,1898,General level,No involvement,A few times a year
0,0_0843,User_41,56.42,Après l'enterrement,Camille Martin,1889,General level,No involvement,A few times a year
0,0_0841,User_41,32.96,Les Amoureux,Emile Friant,1888,General level,No involvement,A few times a year
0,0_0824,User_41,15.49,Escale,François Desnoyer,1940,General level,No involvement,A few times a year
0,0_0826,User_41,6.64,Le lancement du filet,Suzanne Valadon,1914,General level,No involvement,A few times a year
0,0_0831,User_41,14.9,Paysage d'automne,Paul Sérusier,1914,General level,No involvement,A few times a year
0,0_0833,User_41,28.88,Paysage breton,Paul Sérusier,1906,General level,No involvement,A few times a year
0,0_0821,User_41,41.79,Les trois baigneuses,Raoul Dufy,1919,General level,No involvement,A few times a year
0,0_0817,User_41,59.82,Paysage d'Avila,Raoul Dufy,1949,General level,No involvement,A few times a year
0,0_0819,User_41,22.7,Port de Toulon,Achille Emile Othon Friesz,1927,General level,No involvement,A few times a year
0,0_0813,User_41,4.97,"Ighil n'oro, le Mellah",Jacques Majorelle,1922,General level,No involvement,A few times a year
0,0_0815,User_41,15.97,"Le souk aux tapis, Marrakech",Jacques Majorelle,1924,General level,No involvement,A few times a year
0,0_0801,User_41,7.82,Manège des chevaux de bois,Louis Valtat,Circa 1895-1896,General level,No involvement,A few times a year
0,0_0803,User_41,9.92,"La Seine au Pont-Neuf, effet de brouillard",Albert Marquet,1906,General level,No involvement,A few times a year
0,0_0337,User_41,56.26,Paysage de provence,André Derain,1921-1924,General level,No involvement,A few times a year
0,0_0809,User_41,8.64,Sainte-Adresse. Nuit,Raoul Dufy,Circa 1924-1925,General level,No involvement,A few times a year
0,0_0337,User_41,86.48,Paysage de provence,André Derain,1921-1924,General level,No involvement,A few times a year
0,0_0776,User_41,32.82,Paysage d'Aix-en-Provence,Francis Gruber,1935,General level,No involvement,A few times a year
0,0_0772,User_41,52.87,Autoportrait,Francis Gruber,1942,General level,No involvement,A few times a year
0,0_0785,User_41,0.26,Paysage,Francis Gruber,1935,General level,No involvement,A few times a year
0,0_0787,User_41,10.47,Environs de Dijon,Georges Rohner,1938,General level,No involvement,A few times a year
0,0_0789,User_41,13.21,Paysage de neige,André Marchand,1940,General level,No involvement,A few times a year
0,0_0776,User_41,4.97,Paysage d'Aix-en-Provence,Francis Gruber,1935,General level,No involvement,A few times a year
0,0_0789,User_41,10.6,Paysage de neige,André Marchand,1940,General level,No involvement,A few times a year
0,0_0960,User_41,50.01,Jeune femme assise,Hippolyte Petitjean,1892,General level,No involvement,A few times a year
0,0_0353,User_41,14.95,Coin de jardin,Jules Antoine Voirin,19th century,General level,No involvement,A few times a year
0,0_0356,User_41,6.83,Paysage de Diénay,Charles de Meixmoron de Dombasle,Second half of the 19th century,General level,No involvement,A few times a year
0,0_0969,User_41,5.15,Portrait de Colette Gervex,Henri Gervex,1910,General level,No involvement,A few times a year
0,0_0356,User_41,2.54,Paysage de Diénay,Charles de Meixmoron de Dombasle,Second half of the 19th century,General level,No involvement,A few times a year
0,0_0967,User_41,17.23,L'Allée ombragée,Charles de Meixmoron de Dombasle,1880 ou 1886,General level,No involvement,A few times a year
0,0_0356,User_41,8.59,Paysage de Diénay,Charles de Meixmoron de Dombasle,Second half of the 19th century,General level,No involvement,A few times a year
0,0_0969,User_41,30.36,Portrait de Colette Gervex,Henri Gervex,1910,General level,No involvement,A few times a year
1,1_0976,User_41,29.84,Soir de 14 juillet,Charles Wittman,1910,General level,No involvement,A few times a year
1,1_0978,User_41,2.91,Job,Jules Bastien-Lepage,Circa 1876-1877,General level,No involvement,A few times a year
1,1_0981,User_41,4.37,Portrait d'Emile Bastien-Lepage,Jules Bastien-Lepage,Undated,General level,No involvement,A few times a year
1,1_0983,User_41,25.09,Ophélie,Jules Bastien-Lepage,1881,General level,No involvement,A few times a year
1,1_0985,User_41,7.66,Les jours heureux/L'enfant endormi ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0987,User_41,8.99,Les jours heureux/L'enfant couronné de fleurs ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0985,User_41,68.87,Les jours heureux/L'enfant endormi ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0987,User_41,16.41,Les jours heureux/L'enfant couronné de fleurs ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_5909,User_41,5.95,Portrait de Lucien Wiener dans son atelier,Victor Prouvé,1890,General level,No involvement,A few times a year
1,1_5915,User_41,81.37,Restaurant en plein vent à Ain-Sefra,Marie-Aimée-Eliane Lucas-Robiquet,Second half of the 19th century - First half of the 20th century,General level,No involvement,A few times a year
1,1_5917,User_41,38.02,Repos d'Arabes,Charles-Théodore Frère,1848,General level,No involvement,A few times a year
1,1_0078,User_41,96.85,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_0058,User_41,38.52,Soir d'automne en forêt (Ile-et-Vilaine),Jean-Henri Zuber,1878,General level,No involvement,A few times a year
1,1_0014,User_41,41.63,Portrait de Charles Cartier-Bresson,Jean-Matthias Schiff,After 1921,General level,No involvement,A few times a year
1,1_5775,User_41,85.2,Panneau décoratif ovale : deux dragons gardant la perle sacrée,Anonyme,Undated,General level,No involvement,A few times a year
1,1_5779,User_41,9.98,Barque de pêche à Chôshiura dans la province de Shimousa,Shôtei Hokuju,Last quarter 17th century - First quarter 17th century,General level,No involvement,A few times a year
0,0_5830,User_42,5.03,Les grands Trans-parents,Man Ray,1971,General level,No involvement,A few times a year
1,1_5852,User_42,8.32,Le départ pour la pêche,Francesco Giuseppe Casanova,Before 1788,General level,No involvement,A few times a year
1,1_0389,User_42,27.74,La mélancolie,Domenico Fetti,After 1614,General level,No involvement,A few times a year
1,1_0391,User_42,94.74,L'incrédulité de saint Thomas,Giuseppe Vermiglio,17th century,General level,No involvement,A few times a year
1,1_0395,User_42,41.08,Femme essuyant ses larmes,Anonyme napolitain,Mid-17th century,General level,No involvement,A few times a year
1,1_5845,User_42,20.08,La Femme à la puce,Georges de la Tour,Circa 1632-1635,General level,No involvement,A few times a year
1,1_5846,User_42,29.79,Le Souffleur à la pipe,D'après Georges de la Tour,17th century,General level,No involvement,A few times a year
1,1_0385,User_42,19.84,Isaac envoie Esaü à la chasse,Johann Ulrich Loth,After 1637,General level,No involvement,A few times a year
1,1_0387,User_42,20.0,Saint Jérôme,Johann Karl Loth,After 1635,General level,No involvement,A few times a year
1,1_0365,User_42,42.4,Archange,Il Volterrano/ Franceschini Baldassare,After 1650,General level,No involvement,A few times a year
1,1_0363,User_42,34.16,Saint Jean l'Evangéliste,Matteo Rosselli,Circa 1620-1625,General level,No involvement,A few times a year
1,1_0379,User_42,94.42,La Transfiguration,Pierre-Paul Rubens,1604-1605,General level,No involvement,A few times a year
1,1_5848,User_42,39.84,Saint Charles Borromée donnant la sainte communion aux pestiférées de Milan,Caspar de Crayer,Circa 1668,General level,No involvement,A few times a year
1,1_0370,User_42,25.1,L'Annonciation,Frans II Pourbus dit Le Jeune,1619,General level,No involvement,A few times a year
1,1_0377,User_42,24.74,Les Apprêts du martyre de saint Sébastien,Wenceslas Coebergher,1599,General level,No involvement,A few times a year
1,1_0375,User_42,51.36,Le Christ ressuscité apparaissant à sa mère,Guido Reni,After 1632,General level,No involvement,A few times a year
1,1_0373,User_42,34.58,L'Annonciation,Caravage/Michelangelo Merisi,Circa 1607-1610,General level,No involvement,A few times a year
1,1_0368,User_42,36.86,L'Annonciation,Federico Barocci,Circa 1596-1612,General level,No involvement,A few times a year
1,1_0360,User_42,4.99,La Diseuse de bonne aventure,David II Teniers,17th century,General level,No involvement,A few times a year
1,1_0358,User_42,7.52,Le Torrent,David II Teniers,Circa 1640,General level,No involvement,A few times a year
1,1_0356,User_42,6.6,Les patineurs,Jan Josephsz van Goyen,1649,General level,No involvement,A few times a year
1,1_0345,User_42,9.5,Paysage d'hiver,Gysbrecht Lytens,After 1600,General level,No involvement,A few times a year
1,1_0341,User_42,1.15,Marine,Cavalier Tempesta/Pieter Mulier,After 1660,General level,No involvement,A few times a year
1,1_0337,User_42,1.87,La Tour en ruine,Jan Tilens,Circa 1625,General level,No involvement,A few times a year
1,1_0305,User_42,10.33,Fleurs et tapis,Jean-Baptiste Monnoyer,After 1665,General level,No involvement,A few times a year
1,1_0303,User_42,10.07,L'Automne,Alexandre-François Desportes,Circa 1711-1712,General level,No involvement,A few times a year
1,1_0301,User_42,19.91,Corbeille de fleurs,Nicolas Baudesson,1673,General level,No involvement,A few times a year
1,1_0307,User_42,8.56,Memento Mori,Nicolas-Henry Jeaurat de Bertry,After 1756,General level,No involvement,A few times a year
1,1_0309,User_42,9.59,Etude de faucons,Pieter Boel,Circa 1669-1671,General level,No involvement,A few times a year
1,1_0311,User_42,4.24,Le Déjeuner de poisson,Jacob Fopsen Van Es,Before 1640,General level,No involvement,A few times a year
1,1_0320,User_42,2.11,Fruits d'Italie,Aniello Ascione,17th century (last quarter) - 18th century (1st quarter),General level,No involvement,A few times a year
1,1_0322,User_42,6.82,Nature morte au tapis et cédrats,Francesco Maltese,Second half of the 17th century,General level,No involvement,A few times a year
1,1_0324,User_42,1.13,"Nature morte, écrevisse et poissons",Giuseppe Recco,Circa 1680,General level,No involvement,A few times a year
1,1_0274,User_42,11.39,Le songe de Jacob,Lodovico Cigoli,1593,General level,No involvement,A few times a year
1,1_5872,User_42,13.82,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,General level,No involvement,A few times a year
1,1_5870,User_42,19.75,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,General level,No involvement,A few times a year
1,1_5868,User_42,5.12,Saint François de Paule en prière,Charles Mellin,1st half 17th century,General level,No involvement,A few times a year
1,1_0268,User_42,27.22,Saint Sébastien soigné par sainte Irène,Jean Allemant,Circa 1626-1631,General level,No involvement,A few times a year
1,1_0266,User_42,23.1,Le Pape Alexandre VII porté à la procession du Corpus Domini,Giovanni Maria Morandi,Circa 1657,General level,No involvement,A few times a year
1,1_0270,User_42,10.0,Mariage mystique de sainte Catherine,Bartolomeo Biscaino,First half of the 17th century,General level,No involvement,A few times a year
1,1_0272,User_42,14.96,La Circoncision,Tommaso Luini,Circa 1632,General level,No involvement,A few times a year
1,1_5858,User_42,9.9,Vestale Tuscia,Luca Giordano,Circa 1670,General level,No involvement,A few times a year
1,1_0283,User_42,5.91,Sibylle de Tibur annonçant à Auguste l'avènement,Pierre de Cortone,Circa 1660,General level,No involvement,A few times a year
1,1_0280,User_42,11.06,Le Baptême du Christ,Jusepe de Ribera,1643,General level,No involvement,A few times a year
1,1_0276,User_42,3.92,Le Christ au tombeau,Valerio Castello,Circa 1650-1659,General level,No involvement,A few times a year
1,1_5866,User_42,13.23,Assomption,Charles de La Fosse,Circa 1682-1686,General level,No involvement,A few times a year
